congress_no	year	icpsr	state_no	district_no	state_name	party	dim1	name
5	1798	1815	40	6	VIRGINI	200	-0.066	CLAY
5	1798	9658	40	7	VIRGINI	200	-0.118	VENABLE
5	1798	1739	40	8	VIRGINI	200	-0.024	CLAIBORNE T
5	1798	3582	40	9	VIRGINI	200	-0.093	GILES
5	1798	2883	40	9	VIRGINI	200	-0.215	EGGLESTON
5	1798	4127	40	10	VIRGINI	200	0.032	HARRISON
5	1798	7199	40	11	VIRGINI	1	0.423	PARKER  J.
5	1798	3021	40	12	VIRGINI	1	0.602	EVANS
5	1798	1853	40	13	VIRGINI	200	-0.109	CLOPTON
5	1798	1380	40	14	VIRGINI	200	-0.307	CABELL
5	1798	2426	40	15	VIRGINI	200	-0.024	DAWSON
5	1798	6886	40	16	VIRGINI	200	-0.163	NEW
5	1798	1007	40	17	VIRGINI	200	0.036	BRENT
5	1798	6911	40	18	VIRGINI	200	0.032	NICHOLAS
5	1798	5064	40	19	VIRGINI	200	0.001	JONES
6	1800	3846	1	98	CONNECT	1	0.776	GRISWOLD
6	1800	2852	1	98	CONNECT	1	0.803	EDMOND
6	1800	2316	1	98	CONNECT	1	0.712	DANA
6	1800	2357	1	98	CONNECT	1	0.718	DAVENPORT J
6	1800	3679	1	98	CONNECT	1	0.723	GOODRICH  E
6	1800	3678	1	98	CONNECT	1	0.848	GOODRICH  C
6	1800	943	1	98	CONNECT	1	0.67	BRACE
6	1800	8651	1	98	CONNECT	1	0.736	SMITH  J.C.
6	1800	524	11	1	DELAWAR	1	0.729	BAYARD
6	1800	5038	44	98	GEORGIA	1	0.016	JONES
6	1800	9165	44	98	GEORGIA	1	0.002	TALIAFERRO
6	1800	2413	51	1	KENTUCK	200	0.189	DAVIS
6	1800	3324	51	2	KENTUCK	200	-0.052	FOWLER
6	1800	2512	52	1	MARYLAN	1	0.38	DENT
6	1800	9299	52	2	MARYLAN	1	0.613	THOMAS  J.C
6	1800	2139	52	3	MARYLAN	1	0.708	CRAIK
6	1800	332	52	4	MARYLAN	1	0.582	BAER
6	1800	8678	52	5	MARYLAN	200	0.215	SMITH  S.
6	1800	1716	52	6	MARYLAN	200	0.082	CHRISTIE
6	1800	6925	52	7	MARYLAN	200	0.033	NICHOLSON
6	1800	2501	52	8	MARYLAN	1	0.625	DENNIS
6	1800	8440	3	2	MASSACH	1	0.707	SHEPARD
6	1800	5850	3	3	MASSACH	1	0.707	LYMAN
6	1800	3303	3	4	MASSACH	1	0.813	FOSTER  D.
6	1800	10169	3	5	MASSACH	1	0.764	WILLIAMS  L
6	1800	7788	3	6	MASSACH	1	0.599	REED
6	1800	733	3	7	MASSACH	200	-0.057	BISHOP
6	1800	7108	3	8	MASSACH	1	0.765	OTIS
6	1800	9650	3	9	MASSACH	200	-0.044	VARNUM
6	1800	8376	3	10	MASSACH	1	0.754	SEWALL
6	1800	7764	3	10	MASSACH	1	0.638	READ
6	1800	484	3	11	MASSACH	1	0.635	BARTLETT
6	1800	5568	3	12	MASSACH	1	0.738	LEE  S.
6	1800	9707	3	13	MASSACH	1	0.703	WADSWORTH
6	1800	9268	3	14	MASSACH	1	0.928	THACHER
6	1800	3299	4	98	NEW HAM	1	0.803	FOSTER  A.
6	1800	3357	4	98	NEW HAM	1	0.668	FREEMAN
6	1800	8423	4	98	NEW HAM	1	0.878	SHEAFE
6	1800	3701	4	98	NEW HAM	1	0.817	GORDON
6	1800	9257	4	98	NEW HAM	1	0.619	TENNEY
6	1800	1974	12	1	NEW JER	200	-0.132	CONDIT
6	1800	5303	12	2	NEW JER	200	0.25	KITCHELL
6	1800	5687	12	3	NEW JER	200	0.159	LINN
6	1800	4800	12	4	NEW JER	1	0.802	IMLAY
6	1800	2351	12	5	NEW JER	1	0.901	DAVENPORT F
6	1800	8647	13	1	NEW YOR	200	0.105	SMITH  J.
6	1800	5715	13	2	NEW YOR	200	0.028	LIVINGSTON
6	1800	9602	13	3	NEW YOR	200	0.129	VANCORTLAND
6	1800	2941	13	4	NEW YOR	200	-0.091	ELMENDORF
6	1800	351	13	5	NEW YOR	200	-0.068	BAILEY
6	1800	722	13	6	NEW YOR	1	0.651	BIRD
6	1800	9328	13	7	NEW YOR	200	0.142	THOMPSON
6	1800	3628	13	8	NEW YOR	1	0.8	GLEN
6	1800	7481	13	9	NEW YOR	1	0.915	PLATT
6	1800	2058	13	10	NEW YOR	1	0.794	COOPER
6	1800	2581	47	1	NORTH C	1	0.607	DICKSON
6	1800	4303	47	2	NORTH C	1	0.587	HENDERSON
6	1800	10176	47	3	NORTH C	200	0.117	WILLIAMS  R
6	1800	8837	47	4	NORTH C	200	0.043	STANFORD
6	1800	5895	47	5	NORTH C	200	-0.075	MACON
6	1800	4426	47	6	NORTH C	1	0.597	HILL
6	1800	3859	47	7	NORTH C	1	0.569	GROVE
6	1800	8977	47	8	NORTH C	200	0.084	STONE
6	1800	148	47	9	NORTH C	200	0.063	ALSTON
6	1800	8756	47	10	NORTH C	200	0.294	SPAIGHT
6	1800	9779	14	1	PENNSYL	1	0.786	WALN
6	1800	5594	14	2	PENNSYL	200	-0.165	LEIB
6	1800	9308	14	3	PENNSYL	1	0.657	THOMAS  R.
6	1800	6784	14	4	PENNSYL	200	0.185	MUHLENBERG
6	1800	1132	14	4	PENNSYL	200	-0.192	BROWN  R.
6	1800	4394	14	5	PENNSYL	200	-0.064	HIESTER
6	1800	4037	14	6	PENNSYL	200	0.103	HANNA
6	1800	5310	14	7	PENNSYL	1	0.736	KITTERA
6	1800	4156	14	8	PENNSYL	1	0.563	HARTLEY
6	1800	3805	14	9	PENNSYL	200	0.026	GREGG
6	1800	10352	14	10	PENNSYL	1	0.71	WOODS
6	1800	8596	14	11	PENNSYL	200	-0.14	SMILIE
6	1800	3437	14	12	PENNSYL	200	-0.008	GALLATIN
6	1800	1633	5	98	RHODE I	1	0.68	CHAMPLIN
6	1800	1116	5	98	RHODE I	1	0.778	BROWN  J.
6	1800	7458	48	1	SOUTH C	1	0.692	PINCKNEY
6	1800	8153	48	2	SOUTH C	1	0.747	RUTLEDGE
6	1800	4694	48	3	SOUTH C	1	0.509	HUGER
6	1800	9088	48	4	SOUTH C	200	-0.714	SUMTER
6	1800	4090	48	5	SOUTH C	1	0.574	HARPER
6	1800	6979	48	6	SOUTH C	1	0.473	NOTT
6	1800	1741	54	1	TENNESS	200	0.093	CLAIBORNE
6	1800	5867	6	1	VERMONT	200	-0.048	LYON
6	1800	6710	6	2	VERMONT	1	0.743	MORRIS
6	1800	7159	40	1	VIRGINI	1	0.568	PAGE
6	1800	4532	40	2	VIRGINI	200	0.047	HOLMES
6	1800	4850	40	3	VIRGINI	200	-0.321	JACKSON
6	1800	9468	40	4	VIRGINI	200	0.001	TRIGG  A.
6	1800	9470	40	5	VIRGINI	200	0.036	TRIGG  J.
6	1800	1815	40	6	VIRGINI	200	-0.083	CLAY
6	1800	7723	40	7	VIRGINI	200	0.204	RANDOLPH
6	1800	3668	40	8	VIRGINI	200	0.346	GOODE
6	1800	2883	40	9	VIRGINI	200	-0.215	EGGLESTON
6	1800	3763	40	10	VIRGINI	200	0.184	GRAY
6	1800	7199	40	11	VIRGINI	1	0.506	PARKER
6	1800	3021	40	12	VIRGINI	1	0.602	EVANS
6	1800	6003	40	13	VIRGINI	1	0.586	MARSHALL
6	1800	1380	40	14	VIRGINI	200	-0.307	CABELL
6	1800	2426	40	15	VIRGINI	200	-0.032	DAWSON
6	1800	6886	40	16	VIRGINI	200	-0.159	NEW
6	1800	7573	40	17	VIRGINI	1	0.663	POWELL
6	1800	6911	40	18	VIRGINI	200	0.032	NICHOLAS
6	1800	5559	40	19	VIRGINI	1	0.696	LEE  H.
7	1802	99871	99	0	USA	200	0.021	JEFFERSON
7	1802	2357	1	98	CONNECT	1	0.732	DAVENPORT
7	1802	2316	1	98	CONNECT	1	0.734	DANA
7	1802	7344	1	98	CONNECT	1	0.851	PERKINS
7	1802	3846	1	98	CONNECT	1	0.752	GRISWOLD
7	1802	8651	1	98	CONNECT	1	0.736	SMITH  J.C.
7	1802	9169	1	98	CONNECT	1	0.695	TALLMADGE
7	1802	3639	1	98	CONNECT	1	0.82	GODDARD
7	1802	524	11	1	DELAWAR	1	0.729	BAYARD
7	1802	6472	44	98	GEORGIA	200	0.11	MILLEDGE
7	1802	2819	44	98	GEORGIA	200	0.098	EARLY
7	1802	6422	44	98	GEORGIA	200	-0.044	MERIWETHER
7	1802	2413	51	1	KENTUCK	200	0.189	DAVIS
7	1802	3324	51	2	KENTUCK	200	0.007	FOWLER
7	1802	1455	52	1	MARYLAN	1	0.563	CAMPBELL
7	1802	911	52	2	MARYLAN	200	0.11	BOWIE
7	1802	7478	52	3	MARYLAN	1	0.658	PLATER
7	1802	4390	52	4	MARYLAN	200	0.06	HIESTER  D.
7	1802	8678	52	5	MARYLAN	200	0.146	SMITH  S.
7	1802	222	52	6	MARYLAN	200	0.018	ARCHER
7	1802	6925	52	7	MARYLAN	200	0.033	NICHOLSON
7	1802	2501	52	8	MARYLAN	1	0.625	DENNIS
7	1802	325	3	1	MASSACH	200	-0.072	BACON
7	1802	8440	3	2	MASSACH	1	0.707	SHEPARD
7	1802	6089	3	3	MASSACH	1	0.55	MATTOON
7	1802	4181	3	4	MASSACH	1	0.581	HASTINGS
7	1802	10169	3	5	MASSACH	1	0.764	WILLIAMS L.
7	1802	8662	3	6	MASSACH	200	0.036	SMITH  J.
7	1802	733	3	7	MASSACH	200	-0.057	BISHOP
7	1802	3001	3	8	MASSACH	200	0.191	EUSTIS
7	1802	9650	3	9	MASSACH	200	-0.071	VARNUM
7	1802	7764	3	10	MASSACH	1	0.638	READ
7	1802	2287	3	11	MASSACH	1	0.803	CUTLER
7	1802	9271	3	12	MASSACH	1	0.657	THATCHER
7	1802	9707	3	13	MASSACH	1	0.67	WADSWORTH
7	1802	2294	3	14	MASSACH	200	-0.104	CUTTS
7	1802	3299	4	98	NEW HAM	1	0.789	FOSTER
7	1802	9567	4	98	NEW HAM	1	0.84	UPHAM
7	1802	9257	4	98	NEW HAM	1	0.619	TENNEY
7	1802	7308	4	98	NEW HAM	1	0.639	PIERCE
7	1802	4748	4	98	NEW HAM	1	0.565	HUNT
7	1802	6760	12	98	NEW JER	200	0.095	MOTT
7	1802	8748	12	98	NEW JER	200	-0.077	SOUTHARD
7	1802	1974	12	98	NEW JER	200	-0.132	CONDIT
7	1802	2942	12	98	NEW JER	200	0.061	ELMER
7	1802	4293	12	98	NEW JER	200	0.057	HELMS
7	1802	8647	13	1	NEW YOR	200	0.105	SMITH  J.
7	1802	6577	13	2	NEW YOR	200	0.079	MITCHILL
7	1802	9602	13	3	NEW YOR	200	0.16	VANCORTLAND
7	1802	2941	13	4	NEW YOR	200	-0.091	ELMENDORF
7	1802	351	13	5	NEW YOR	200	-0.068	BAILEY
7	1802	9625	13	6	NEW YOR	200	0.16	VANNESS
7	1802	9290	13	7	NEW YOR	200	-0.045	THOMAS
7	1802	9630	13	8	NEW YOR	1	0.772	VANRENSSELA
7	1802	9735	13	9	NEW YOR	1	0.847	WALKER
7	1802	6715	13	10	NEW YOR	1	0.665	MORRIS  T.
7	1802	4519	47	1	NORTH C	200	-0.228	HOLLAND
7	1802	4303	47	2	NORTH C	1	0.587	HENDERSON
7	1802	10176	47	3	NORTH C	200	0.117	WILLIAMS R.
7	1802	8837	47	4	NORTH C	200	0.047	STANFORD
7	1802	4426	47	6	NORTH C	1	0.597	HILL
7	1802	3859	47	7	NORTH C	1	0.684	GROVE
7	1802	4946	47	8	NORTH C	200	0.158	JOHNSON
7	1802	10407	47	8	NORTH C	200	0.003	WYNNS
7	1802	148	47	9	NORTH C	200	0.032	ALSTON
7	1802	8842	47	10	NORTH C	1	0.515	STANLY
7	1802	5066	14	1	PENNSYL	200	0.104	JONES
7	1802	5594	14	2	PENNSYL	200	-0.165	LEIB
7	1802	4298	14	3	PENNSYL	1	0.64	HEMPHILL
7	1802	9621	14	4	PENNSYL	200	-0.104	VANHORNE
7	1802	1132	14	4	PENNSYL	200	-0.201	BROWN
7	1802	4394	14	5	PENNSYL	200	-0.009	HIESTER  J.
7	1802	4037	14	6	PENNSYL	200	0.103	HANNA
7	1802	877	14	7	PENNSYL	1	0.722	BOUDE
7	1802	8938	14	8	PENNSYL	200	-0.119	STEWART
7	1802	3805	14	9	PENNSYL	200	-0.025	GREGG
7	1802	10352	14	10	PENNSYL	1	0.71	WOODS
7	1802	8596	14	11	PENNSYL	200	-0.137	SMILIE
7	1802	4502	14	12	PENNSYL	200	0.263	HOGE
7	1802	8845	5	98	RHODE I	200	-0.097	STANTON
7	1802	9385	5	98	RHODE I	200	0.431	TILLINGHAS
7	1802	5814	48	1	SOUTH C	1	0.575	LOWNDES
7	1802	8153	48	2	SOUTH C	1	0.747	RUTLEDGE
7	1802	4694	48	3	SOUTH C	1	0.509	HUGER
7	1802	10275	48	4	SOUTH C	200	-0.045	WINN
7	1802	1354	48	5	SOUTH C	200	-0.11	BUTLER
7	1802	6653	48	6	SOUTH C	200	-0.027	MOORE
7	1802	2583	54	1	TENNESS	200	0.074	DICKSON
7	1802	8639	6	1	VERMONT	200	0.15	SMITH  I.
7	1802	6710	6	2	VERMONT	1	0.743	MORRIS L.R.
7	1802	8646	40	1	VIRGINI	200	0.036	SMITH  J.
7	1802	4532	40	2	VIRGINI	200	-0.001	HOLMES
7	1802	4850	40	3	VIRGINI	200	-0.321	JACKSON
7	1802	9468	40	4	VIRGINI	200	0.021	TRIGG  A.
7	1802	9470	40	5	VIRGINI	200	0.036	TRIGG  J.J.
7	1802	1815	40	6	VIRGINI	200	-0.101	CLAY
7	1802	7723	40	7	VIRGINI	200	0.181	RANDOLPH
7	1802	1739	40	8	VIRGINI	200	-0.01	CLAIBORNE
7	1802	3582	40	9	VIRGINI	200	-0.029	GILES
7	1802	3763	40	10	VIRGINI	200	0.159	GRAY
7	1802	6905	40	11	VIRGINI	200	-0.182	NEWTON
7	1802	9014	40	12	VIRGINI	1	0.533	STRATTON
7	1802	1853	40	13	VIRGINI	200	-0.12	CLOPTON
7	1802	1380	40	14	VIRGINI	200	-0.307	CABELL
7	1802	2426	40	15	VIRGINI	200	-0.039	DAWSON
7	1802	6886	40	16	VIRGINI	200	-0.156	NEW
7	1802	1007	40	17	VIRGINI	200	0.036	BRENT
7	1802	9335	40	18	VIRGINI	200	0.032	THOMPSON
7	1802	9167	40	19	VIRGINI	200	-0.02	TALIAFERRO
8	1804	2357	1	98	CONNECT	1	0.747	DAVENPORT
8	1804	3846	1	98	CONNECT	1	0.728	GRISWOLD  R
8	1804	3639	1	98	CONNECT	1	0.82	GODDARD
8	1804	8651	1	98	CONNECT	1	0.736	SMITH  J.C.
8	1804	392	1	98	CONNECT	1	0.713	BALDWIN
8	1804	2316	1	98	CONNECT	1	0.757	DANA
8	1804	9169	1	98	CONNECT	1	0.697	TALLMADGE
8	1804	8013	11	1	DELAWAR	200	0.127	RODNEY
8	1804	6422	44	98	GEORGIA	200	-0.044	MERIWETHER
8	1804	1174	44	98	GEORGIA	200	-0.016	BRYAN
8	1804	2819	44	98	GEORGIA	200	0.098	EARLY
8	1804	4012	44	98	GEORGIA	200	-0.033	HAMMOND
8	1804	5867	51	1	KENTUCK	200	0.118	LYON
8	1804	941	51	2	KENTUCK	200	-0.043	BOYLE
8	1804	9798	51	3	KENTUCK	200	-0.041	WALTON
8	1804	8203	51	4	KENTUCK	200	-0.107	SANDFORD
8	1804	3324	51	5	KENTUCK	200	0.066	FOWLER
8	1804	571	51	6	KENTUCK	200	-0.072	BEDINGER
8	1804	1455	52	1	MARYLAN	1	0.543	CAMPBELL  J
8	1804	911	52	2	MARYLAN	200	0.11	BOWIE
8	1804	7478	52	3	MARYLAN	1	0.658	PLATER
8	1804	6643	52	5	MARYLAN	200	-0.101	MOORE  N.R.
8	1804	6198	52	5	MARYLAN	200	0.058	MCCREERY
8	1804	222	52	6	MARYLAN	200	0.018	ARCHER
8	1804	6925	52	7	MARYLAN	200	0.033	NICHOLSON
8	1804	2501	52	8	MARYLAN	1	0.625	DENNIS
8	1804	3001	3	1	MASSACH	200	0.191	EUSTIS
8	1804	2214	3	2	MASSACH	200	-0.034	CROWNINSHIE
8	1804	2287	3	3	MASSACH	1	0.803	CUTLER
8	1804	9650	3	4	MASSACH	200	-0.098	VARNUM
8	1804	2801	3	5	MASSACH	1	0.847	DWIGHT
8	1804	9154	3	6	MASSACH	1	0.495	TAGGART
8	1804	6571	3	7	MASSACH	1	0.513	MITCHELL  N
8	1804	10169	3	8	MASSACH	1	0.764	WILLIAMS  L
8	1804	733	3	9	MASSACH	200	-0.057	BISHOP
8	1804	4181	3	10	MASSACH	1	0.581	HASTINGS
8	1804	8865	3	11	MASSACH	1	0.677	STEDMAN
8	1804	8563	3	12	MASSACH	200	-0.015	SKINNER
8	1804	5477	3	12	MASSACH	200	-0.068	LARNED
8	1804	8338	3	13	MASSACH	200	-0.203	SEAVER
8	1804	2294	3	14	MASSACH	200	-0.072	CUTTS
8	1804	9707	3	15	MASSACH	1	0.638	WADSWORTH
8	1804	9271	3	16	MASSACH	1	0.657	THATCHER
8	1804	1732	4	98	NEW HAM	1	0.485	CLAGETT
8	1804	9257	4	98	NEW HAM	1	0.619	TENNEY
8	1804	4600	4	98	NEW HAM	1	0.606	HOUGH
8	1804	679	4	98	NEW HAM	1	0.758	BETTON
8	1804	4748	4	98	NEW HAM	1	0.565	HUNT
8	1804	4293	12	98	NEW JER	200	0.072	HELMS
8	1804	2942	12	98	NEW JER	200	0.061	ELMER
8	1804	6760	12	98	NEW JER	200	0.095	MOTT
8	1804	8581	12	98	NEW JER	200	0.083	SLOAN
8	1804	8748	12	98	NEW JER	200	-0.052	SOUTHARD
8	1804	927	12	98	NEW JER	200	0.024	BOYD
8	1804	8647	13	1	NEW YOR	200	0.105	SMITH  J.
8	1804	7907	13	1	NEW YOR	200	0.076	RIKER
8	1804	8206	13	2	NEW YOR	1	0.494	SANDS
8	1804	6577	13	3	NEW YOR	200	0.079	MITCHILL  S
8	1804	9602	13	4	NEW YOR	200	0.191	VANCORTLAND
8	1804	6172	13	5	NEW YOR	200	-0.289	MCCORD
8	1804	9662	13	6	NEW YOR	200	0.11	VERPLANCK
8	1804	4169	13	7	NEW YOR	200	0.026	HASBROUCK
8	1804	5716	13	8	NEW YOR	1	0.54	LIVINGSTON
8	1804	9630	13	9	NEW YOR	1	0.765	VANRENSSELA
8	1804	9376	13	10	NEW YOR	1	0.964	TIBBITTS
8	1804	7173	13	11	NEW YOR	200	-0.683	PALMER
8	1804	9290	13	12	NEW YOR	200	-0.045	THOMAS
8	1804	8187	13	13	NEW YOR	200	0.083	SAMMONS
8	1804	8056	13	14	NEW YOR	200	0.022	ROOT
8	1804	3840	13	15	NEW YOR	1	0.998	GRISWOLD  G
8	1804	7230	13	16	NEW YOR	200	-0.115	PATTERSON
8	1804	7403	13	17	NEW YOR	200	-0.045	PHELPS
8	1804	10407	47	1	NORTH C	200	0.003	WYNNS
8	1804	148	47	2	NORTH C	200	0.001	ALSTON
8	1804	5186	47	3	NORTH C	200	-0.012	KENNEDY
8	1804	754	47	4	NORTH C	200	-0.053	BLACKLEDGE
8	1804	3594	47	5	NORTH C	200	0.001	GILLESPIE
8	1804	7658	47	7	NORTH C	1	0.434	PURVIANCE
8	1804	8837	47	8	NORTH C	200	0.051	STANFORD
8	1804	10171	47	9	NORTH C	200	0.086	WILLIAMS  M
8	1804	88	47	10	NORTH C	200	0.114	ALEXANDER
8	1804	4519	47	11	NORTH C	200	-0.212	HOLLAND
8	1804	10280	47	12	NORTH C	200	-0.031	WINSTON
8	1804	6728	24	1	OHIO	200	-0.038	MORROW
8	1804	7867	14	1	PENNSYL	200	-0.124	RICHARDS
8	1804	5594	14	1	PENNSYL	200	-0.165	LEIB
8	1804	1814	14	1	PENNSYL	200	-0.068	CLAY  J.
8	1804	9621	14	2	PENNSYL	200	-0.104	VAN HORNE
8	1804	1132	14	2	PENNSYL	200	-0.211	BROWN
8	1804	2005	14	2	PENNSYL	200	-0.307	CONRAD
8	1804	169	14	3	PENNSYL	200	-0.228	ANDERSON
8	1804	4394	14	3	PENNSYL	200	0.046	HIESTER
8	1804	10054	14	3	PENNSYL	200	-0.35	WHITEHILL
8	1804	429	14	4	PENNSYL	200	-0.219	BARD
8	1804	4037	14	4	PENNSYL	200	0.103	HANNA
8	1804	3805	14	5	PENNSYL	200	-0.076	GREGG
8	1804	8938	14	6	PENNSYL	200	-0.119	STEWART
8	1804	7760	14	7	PENNSYL	200	-0.178	REA
8	1804	3147	14	8	PENNSYL	200	-0.042	FINDLEY
8	1804	8596	14	9	PENNSYL	200	-0.133	SMILIE
8	1804	4502	14	10	PENNSYL	200	0.263	HOGE  W.
8	1804	5822	14	11	PENNSYL	200	-0.023	LUCAS
8	1804	5338	5	98	RHODE I	200	-0.089	KNIGHT
8	1804	8845	5	98	RHODE I	200	-0.097	STANTON
8	1804	5814	48	1	SOUTH C	1	0.575	LOWNDES
8	1804	1354	48	2	SOUTH C	200	-0.121	BUTLER
8	1804	4694	48	3	SOUTH C	1	0.509	HUGER
8	1804	4019	48	4	SOUTH C	200	-0.051	HAMPTON
8	1804	10275	48	5	SOUTH C	200	-0.089	WINN
8	1804	1575	48	6	SOUTH C	200	-0.102	CASEY
8	1804	6653	48	7	SOUTH C	200	-0.059	MOORE  T.
8	1804	2814	48	8	SOUTH C	200	0.122	EARLE
8	1804	1448	54	98	TENNESS	200	-0.096	CAMPBELL  G
8	1804	2583	54	98	TENNESS	200	0.074	DICKSON
8	1804	7838	54	98	TENNESS	200	-0.13	RHEA
8	1804	7055	6	1	VERMONT	200	-0.204	OLIN
8	1804	2911	6	2	VERMONT	1	0.319	ELLIOTT
8	1804	1625	6	3	VERMONT	1	0.644	CHAMBERLAIN
8	1804	1708	6	4	VERMONT	1	0.549	CHITTENDEN
8	1804	4858	40	1	VIRGINI	200	0.068	JACKSON
8	1804	8894	40	2	VIRGINI	1	0.417	STEPHENSON
8	1804	8646	40	3	VIRGINI	200	0.017	SMITH  J.
8	1804	4532	40	4	VIRGINI	200	-0.049	HOLMES
8	1804	5649	40	5	VIRGINI	1	0.946	LEWIS  T.
8	1804	6625	40	5	VIRGINI	200	-0.054	MOORE  A.
8	1804	10210	40	5	VIRGINI	200	-0.107	WILSON
8	1804	9468	40	6	VIRGINI	200	0.04	TRIGG  A.
8	1804	5645	40	7	VIRGINI	1	0.562	LEWIS  J.
8	1804	5064	40	8	VIRGINI	200	-0.004	JONES
8	1804	9335	40	9	VIRGINI	200	0.032	THOMPSON
8	1804	2426	40	10	VIRGINI	200	-0.046	DAWSON
8	1804	6886	40	11	VIRGINI	200	-0.153	NEW
8	1804	3826	40	12	VIRGINI	1	0.38	GRIFFIN
8	1804	9470	40	13	VIRGINI	200	0.036	TRIGG  J.
8	1804	1756	40	13	VIRGINI	200	0.049	CLARK
8	1804	1815	40	14	VIRGINI	200	-0.118	CLAY  M.
8	1804	7723	40	15	VIRGINI	200	0.157	RANDOLPH  J
8	1804	2977	40	16	VIRGINI	200	-0.145	EPPES
8	1804	1739	40	17	VIRGINI	200	0.004	CLAIBORNE
8	1804	3691	40	18	VIRGINI	200	-0.123	GOODWYN
8	1804	3763	40	19	VIRGINI	200	0.135	GRAY
8	1804	6905	40	20	VIRGINI	200	-0.156	NEWTON
8	1804	7727	40	21	VIRGINI	200	-0.08	RANDOLPH  T
8	1804	1853	40	22	VIRGINI	200	-0.131	CLOPTON
9	1806	99871	99	0	USA	200	0.021	JEFFERSON
9	1806	6746	1	98	CONNECT	1	0.7	MOSELEY
9	1806	9169	1	98	CONNECT	1	0.698	TALLMADGE
9	1806	9063	1	98	CONNECT	1	0.651	STURGES
9	1806	2357	1	98	CONNECT	1	0.761	DAVENPORT
9	1806	7469	1	98	CONNECT	1	0.72	PITKIN
9	1806	2316	1	98	CONNECT	1	0.779	DANA
9	1806	8651	1	98	CONNECT	1	0.736	SMITH  J.C.
9	1806	1085	11	1	DELAWAR	1	0.639	BROOM
9	1806	2819	44	98	GEORGIA	200	0.098	EARLY
9	1806	6422	44	98	GEORGIA	200	-0.044	MERIWETHER
9	1806	8595	44	98	GEORGIA	200	0.034	SMELT
9	1806	8761	44	98	GEORGIA	200	0.123	SPALDING
9	1806	686	44	98	GEORGIA	200	-0.026	BIBB
9	1806	5867	51	1	KENTUCK	200	0.283	LYON
9	1806	941	51	2	KENTUCK	200	-0.043	BOYLE
9	1806	9798	51	3	KENTUCK	200	-0.041	WALTON
9	1806	8203	51	4	KENTUCK	200	-0.107	SANDFORD
9	1806	3324	51	5	KENTUCK	200	0.125	FOWLER
9	1806	571	51	6	KENTUCK	200	-0.072	BEDINGER
9	1806	1455	52	1	MARYLAN	1	0.523	CAMPBELL J.
9	1806	2099	52	2	MARYLAN	200	0.016	COVINGTON
9	1806	5917	52	3	MARYLAN	200	-0.1	MAGRUDER
9	1806	6871	52	4	MARYLAN	200	-0.059	NELSON  R.
9	1806	6643	52	5	MARYLAN	200	-0.099	MOORE  N.
9	1806	6198	52	5	MARYLAN	200	0.058	MCCREERY
9	1806	222	52	6	MARYLAN	200	0.018	ARCHER
9	1806	6925	52	7	MARYLAN	200	0.033	NICHOLSON
9	1806	5724	52	7	MARYLAN	200	0.175	LLOYD
9	1806	3652	52	8	MARYLAN	1	0.548	GOLDSBOROUG
9	1806	7675	3	1	MASSACH	1	0.739	QUINCY
9	1806	2214	3	2	MASSACH	200	-0.034	CROWNINSHIE
9	1806	6866	3	3	MASSACH	1	0.563	NELSON  J.
9	1806	9650	3	4	MASSACH	200	-0.126	VARNUM
9	1806	2956	3	5	MASSACH	1	0.648	ELY
9	1806	9154	3	6	MASSACH	1	0.541	TAGGART
9	1806	436	3	7	MASSACH	200	0.051	BARKER
9	1806	3779	3	8	MASSACH	200	-0.029	GREEN
9	1806	733	3	9	MASSACH	200	-0.057	BISHOP
9	1806	4181	3	10	MASSACH	1	0.581	HASTINGS
9	1806	8865	3	11	MASSACH	1	0.677	STEDMAN
9	1806	697	3	12	MASSACH	200	-0.05	BIDWELL
9	1806	8338	3	13	MASSACH	200	-0.198	SEAVER
9	1806	2294	3	14	MASSACH	200	-0.04	CUTTS
9	1806	9707	3	15	MASSACH	1	0.605	WADSWORTH
9	1806	2021	3	16	MASSACH	200	0.257	COOK
9	1806	1635	3	17	MASSACH	200	-0.093	CHANDLER
9	1806	2919	4	98	NEW HAM	1	0.558	ELLIS
9	1806	9341	4	98	NEW HAM	1	0.615	THOMPSON T.
9	1806	679	4	98	NEW HAM	1	0.758	BETTON
9	1806	4600	4	98	NEW HAM	1	0.606	HOUGH
9	1806	9257	4	98	NEW HAM	1	0.619	TENNEY
9	1806	2942	12	98	NEW JER	200	0.061	ELMER
9	1806	5421	12	98	NEW JER	200	-0.016	LAMBERT
9	1806	8748	12	98	NEW JER	200	-0.028	SOUTHARD
9	1806	8581	12	98	NEW JER	200	0.083	SLOAN
9	1806	4293	12	98	NEW JER	200	0.087	HELMS
9	1806	2332	12	98	NEW JER	200	-0.065	DARBY
9	1806	10086	13	1	NEW YOR	200	0.401	WICKES
9	1806	1849	13	2	NEW YOR	200	0.169	CLINTON
9	1806	6794	13	3	NEW YOR	200	0.214	MUMFORD
9	1806	9602	13	4	NEW YOR	200	0.223	VANCORTLAND
9	1806	773	13	5	NEW YOR	200	0.022	BLAKE
9	1806	9662	13	6	NEW YOR	200	0.11	VERPLANCK
9	1806	8277	13	7	NEW YOR	200	0.107	SCHUNEMAN
9	1806	5716	13	8	NEW YOR	1	0.54	LIVINGSTON
9	1806	9630	13	9	NEW YOR	1	0.758	VANRENSSELA
9	1806	6069	13	10	NEW YOR	200	0.197	MASTERS
